Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Paraguay,Paraguay,0,18,PA,PY,PRY,600,600,3036,18,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,27623,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,19,PA,PY,PRY,600,600,4059,19,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,28788,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,20,PA,PY,PRY,600,600,4059,19,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,28788,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,21,PA,PY,PRY,600,600,4059,21,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,32806,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,22,PA,PY,PRY,600,600,4059,21,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,32806,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,23,PA,PY,PRY,600,600,4059,23,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,37308,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,24,PA,PY,PRY,600,600,4059,24,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,38753,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,25,PA,PY,PRY,600,600,7893,25,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,39830,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,0,26,PA,PY,PRY,600,600,7893,25,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",0,39830,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,27,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,28,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,29,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,30,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,31,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,32,PA,PY,PRY,600,600,3736,27,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,36767,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,33,PA,PY,PRY,600,600,5289,33,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,38574,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,2,34,PA,PY,PRY,600,600,5289,33,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",5,38574,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,35,PA,PY,PRY,600,600,4456,35,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,38977,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,36,PA,PY,PRY,600,600,4456,35,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,38977,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,37,PA,PY,PRY,600,600,4499,37,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,34864,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,38,PA,PY,PRY,600,600,4499,37,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,34864,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,39,PA,PY,PRY,600,600,4603,39,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,35267,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,40,PA,PY,PRY,600,600,4603,39,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",6,35267,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,41,PA,PY,PRY,600,600,5020,41,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,35274,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,42,PA,PY,PRY,600,600,5046,42,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,35338,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,43,PA,PY,PRY,600,600,5973,43,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,42224,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,44,PA,PY,PRY,600,600,5973,43,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,42224,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,45,PA,PY,PRY,600,600,5973,43,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,42224,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,3,46,PA,PY,PRY,600,600,5973,43,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",8,42224,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,4,47,PA,PY,PRY,600,600,5183,47,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",10,38846,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,4,48,PA,PY,PRY,600,600,5503,48,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",10,40271,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,4,49,PA,PY,PRY,600,600,5503,48,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",10,40271,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,5,50,PA,PY,PRY,600,600,6598,50,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",13,50720,PAR,Preliminar,PRY,2015
Paraguay,Paraguay,5,51,PA,PY,PRY,600,600,6598,50,1,472,PAR,7033,AMR,LAC,SAR,LAM,SCR,"DEN 1,2,4",13,50720,PAR,Preliminar,PRY,2015
Peru,Perú,0,1,PE,PE,PER,604,604,14,1,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",0,180,PER,Preliminar,PER,2015
Peru,Perú,0,2,PE,PE,PER,604,604,100,2,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",0,560,PER,Preliminar,PER,2015
Peru,Perú,0,3,PE,PE,PER,604,604,100,3,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",0,971,PER,Preliminar,PER,2015
Peru,Perú,0,4,PE,PE,PER,604,604,411,4,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",8,1460,PER,Preliminar,PER,2015
Peru,Perú,2,5,PE,PE,PER,604,604,591,5,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",8,1965,PER,Preliminar,PER,2015
Peru,Perú,2,6,PE,PE,PER,604,604,798,6,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",11,2400,PER,Preliminar,PER,2015
Peru,Perú,2,7,PE,PE,PER,604,604,1087,7,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",12,2885,PER,Preliminar,PER,2015
Peru,Perú,3,8,PE,PE,PER,604,604,1087,8,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",14,3469,PER,Preliminar,PER,2015
Peru,Perú,3,9,PE,PE,PER,604,604,1861,9,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",16,4236,PER,Preliminar,PER,2015
Peru,Perú,3,10,PE,PE,PER,604,604,2143,10,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",17,4866,PER,Preliminar,PER,2015
Peru,Perú,6,11,PE,PE,PER,604,604,2517,11,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",20,5684,PER,Preliminar,PER,2015
Peru,Perú,8,12,PE,PE,PER,604,604,2517,12,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",23,6373,PER,Preliminar,PER,2015
Peru,Perú,13,14,PE,PE,PER,604,604,1765,14,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",26,8505,PER,Preliminar,PER,2015
Peru,Perú,14,15,PE,PE,PER,604,604,2278,15,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",37,10129,PER,Preliminar,PER,2015
Peru,Perú,14,16,PE,PE,PER,604,604,4932,16,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",47,11890,PER,Preliminar,PER,2015
Peru,Perú,16,17,PE,PE,PER,604,604,5727,17,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",52,13892,PER,Preliminar,PER,2015
Peru,Perú,19,18,PE,PE,PER,604,604,6542,18,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",55,16112,PER,Preliminar,PER,2015
Peru,Perú,20,19,PE,PE,PER,604,604,7541,19,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",58,18266,PER,Preliminar,PER,2015
Peru,Perú,20,21,PE,PE,PER,604,604,9714,21,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",68,22866,PER,Preliminar,PER,2015
Peru,Perú,23,22,PE,PE,PER,604,604,9714,22,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",68,22866,PER,Preliminar,PER,2015
Peru,Perú,27,23,PE,PE,PER,604,604,11793,23,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",88,24439,PER,Preliminar,PER,2015
Peru,Perú,30,24,PE,PE,PER,604,604,12960,24,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",94,28322,PER,Preliminar,PER,2015
Peru,Perú,31,25,PE,PE,PER,604,604,13890,25,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",102,29470,PER,Preliminar,PER,2015
Peru,Perú,32,26,PE,PE,PER,604,604,14459,26,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",102,30968,PER,Preliminar,PER,2015
Peru,Perú,32,27,PE,PE,PER,604,604,14459,26,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",102,30968,PER,Preliminar,PER,2015
Peru,Perú,32,28,PE,PE,PER,604,604,15155,28,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",103,32931,PER,Preliminar,PER,2015
Peru,Perú,32,29,PE,PE,PER,604,604,15155,29,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",103,33435,PER,Preliminar,PER,2015
Peru,Perú,35,30,PE,PE,PER,604,604,16051,30,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",107,33971,PER,Preliminar,PER,2015
Peru,Perú,36,31,PE,PE,PER,604,604,16225,31,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",109,34273,PER,Preliminar,PER,2015
Peru,Perú,37,33,PE,PE,PER,604,604,16857,33,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",115,34923,PER,Preliminar,PER,2015
Peru,Perú,39,35,PE,PE,PER,604,604,17747,35,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",115,35765,PER,Preliminar,PER,2015
Peru,Perú,40,36,PE,PE,PER,604,604,17650,36,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",115,36097,PER,Preliminar,PER,2015
Peru,Perú,40,37,PE,PE,PER,604,604,17792,37,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",117,36337,PER,Preliminar,PER,2015
Peru,Perú,41,38,PE,PE,PER,604,604,17901,38,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",118,36621,PER,Preliminar,PER,2015
Peru,Perú,41,40,PE,PE,PER,604,604,18098,40,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",121,37136,PER,Preliminar,PER,2015
Peru,Perú,41,41,PE,PE,PER,604,604,18166,41,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",121,37319,PER,Preliminar,PER,2015
Peru,Perú,41,42,PE,PE,PER,604,604,18406,42,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",122,37732,PER,Preliminar,PER,2015
Peru,Perú,41,43,PE,PE,PER,604,604,18407,43,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",122,37905,PER,Preliminar,PER,2015
Peru,Perú,41,44,PE,PE,PER,604,604,18516,44,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",122,38161,PER,Preliminar,PER,2015
Peru,Perú,41,45,PE,PE,PER,604,604,18593,45,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",129,38245,PER,Preliminar,PER,2015
Peru,Perú,41,46,PE,PE,PER,604,604,19536,46,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",129,38327,PER,Preliminar,PER,2015
Peru,Perú,41,47,PE,PE,PER,604,604,19424,47,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",129,38369,PER,Preliminar,PER,2015
Peru,Perú,41,48,PE,PE,PER,604,604,19775,48,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",129,38217,PER,Preliminar,PER,2015
Peru,Perú,41,49,PE,PE,PER,604,604,19448,49,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",120,38772,PER,Preliminar,PER,2015
Peru,Perú,41,50,PE,PE,PER,604,604,20328,50,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",131,39182,PER,Preliminar,PER,2015
Peru,Perú,41,51,PE,PE,PER,604,604,20328,51,1,474,PER,31161,AMR,LAC,SAR,LAM,ANR,"DEN 2,3",131,39455,PER,Preliminar,PER,2015
Puerto Rico,Puerto Rico,0,3,RQ,PR,PRI,630,630,0,3,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,154,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,4,RQ,PR,PRI,630,630,0,3,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,154,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,5,RQ,PR,PRI,630,630,4,5,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,245,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,6,RQ,PR,PRI,630,630,4,5,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,245,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,7,RQ,PR,PRI,630,630,7,7,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,302,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,8,RQ,PR,PRI,630,630,8,8,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,347,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,9,RQ,PR,PRI,630,630,8,8,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,347,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,10,RQ,PR,PRI,630,630,13,10,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,433,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,11,RQ,PR,PRI,630,630,14,11,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,477,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,12,RQ,PR,PRI,630,630,14,11,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,477,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,13,RQ,PR,PRI,630,630,19,13,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,587,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,14,RQ,PR,PRI,630,630,19,13,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,587,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,15,RQ,PR,PRI,630,630,29,15,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,642,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,16,RQ,PR,PRI,630,630,29,15,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,642,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,17,RQ,PR,PRI,630,630,22,17,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,649,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,18,RQ,PR,PRI,630,630,22,18,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,666,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,19,RQ,PR,PRI,630,630,22,19,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,689,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,20,RQ,PR,PRI,630,630,22,19,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,689,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,21,RQ,PR,PRI,630,630,22,21,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,765,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,22,RQ,PR,PRI,630,630,32,22,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,814,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,23,RQ,PR,PRI,630,630,32,23,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,838,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,24,RQ,PR,PRI,630,630,32,24,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,876,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,25,RQ,PR,PRI,630,630,25,25,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,895,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,26,RQ,PR,PRI,630,630,32,26,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,927,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,27,RQ,PR,PRI,630,630,32,26,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,927,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,28,RQ,PR,PRI,630,630,25,28,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,984,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,29,RQ,PR,PRI,630,630,25,29,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1003,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,30,RQ,PR,PRI,630,630,27,30,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1029,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,31,RQ,PR,PRI,630,630,32,31,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1066,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,32,RQ,PR,PRI,630,630,32,32,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1106,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,33,RQ,PR,PRI,630,630,32,32,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1106,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,34,RQ,PR,PRI,630,630,30,34,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1179,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,35,RQ,PR,PRI,630,630,30,35,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1209,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,36,RQ,PR,PRI,630,630,30,35,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1209,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,37,RQ,PR,PRI,630,630,39,37,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1309,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,38,RQ,PR,PRI,630,630,39,37,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1309,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,39,RQ,PR,PRI,630,630,39,39,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1421,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,40,RQ,PR,PRI,630,630,32,40,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1469,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,41,RQ,PR,PRI,630,630,33,41,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1527,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,42,RQ,PR,PRI,630,630,33,42,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1564,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,43,RQ,PR,PRI,630,630,34,43,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1598,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,44,RQ,PR,PRI,630,630,39,44,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1634,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,45,RQ,PR,PRI,630,630,39,45,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1664,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,46,RQ,PR,PRI,630,630,39,45,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1664,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,47,RQ,PR,PRI,630,630,43,47,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1738,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,48,RQ,PR,PRI,630,630,44,48,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1781,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,49,RQ,PR,PRI,630,630,47,49,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1880,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,50,RQ,PR,PRI,630,630,53,50,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1820,PUR,Preliminar,PRI,2015
Puerto Rico,Puerto Rico,0,51,RQ,PR,PRI,630,630,53,50,1,475,PUR,3680,AMR,LAC,LCR,LAM,LCR,"DEN 1,2,3,4",0,1820,PUR,Preliminar,PRI,2015
Saint Barthelemy,San Bartolomé,0,1,TB,BL,BLM,652,652,4,1,1,652,,9,,,,,,UNKNOWN,0,4,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,2,TB,BL,BLM,652,652,8,2,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,3,TB,BL,BLM,652,652,8,3,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,4,TB,BL,BLM,652,652,8,4,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,5,TB,BL,BLM,652,652,8,4,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,6,TB,BL,BLM,652,652,8,4,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,7,TB,BL,BLM,652,652,8,7,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,8,TB,BL,BLM,652,652,8,7,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,9,TB,BL,BLM,652,652,8,7,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,10,TB,BL,BLM,652,652,8,7,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,11,TB,BL,BLM,652,652,8,7,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,12,TB,BL,BLM,652,652,8,12,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,13,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,14,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,15,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
Saint Barthelemy,San Bartolomé,0,16,TB,BL,BLM,652,652,8,13,1,652,,9,,,,,,UNKNOWN,0,8,,Preliminar,,2015
