Mortality rate per 100000 pop,CountryISO vwPopulation per year,Country ISO,Country,Dengue Tot,Dengue,Dgrave,Deaths,Number of Records,Pais,PopFemale vwPopulation per year,PopMale vwPopulation per year,Population,Tipo,Year vwPopulation per year,Year
0,320,320,Guatemala,1907,1907,0,0,1,Guatemala,4990422,4869641,9860063,Final,1993,1993
0,320,320,Guatemala,2872,2872,0,0,1,Guatemala,5122573,4983890,10106463,Final,1994,1994
0,320,320,Guatemala,3979,3978,1,0,1,Guatemala,5257677,5099677,10357354,Final,1995,1995
0,320,320,Guatemala,3660,3641,19,0,1,Guatemala,5395596,5216704,10612300,Final,1996,1996
0,320,320,Guatemala,5379,5373,6,0,1,Guatemala,5536330,5335456,10871786,Final,1997,1997
0,320,320,Guatemala,4653,4651,2,0,1,Guatemala,5679840,5456974,11136814,Final,1998,1998
0.01,320,320,Guatemala,3615,3613,2,1,1,Guatemala,5826116,5582699,11408815,Final,1999,1999
0.08,320,320,Guatemala,8964,8922,42,9,1,Guatemala,5975067,5713593,11688660,Final,2000,2000
0.02,320,320,Guatemala,4512,4508,4,2,1,Guatemala,6126695,5850030,11976725,Final,2001,2001
0.05,320,320,Guatemala,7552,7505,47,6,1,Guatemala,6280722,5991486,12272208,Final,2002,2002
0.02,320,320,Guatemala,6728,6706,22,3,1,Guatemala,6436434,6136912,12573346,Final,2003,2003
0.03,320,320,Guatemala,6313,6274,39,4,1,Guatemala,6592915,6284796,12877711,Final,2004,2004
0.01,320,320,Guatemala,6309,6277,32,1,1,Guatemala,6749507,6433998,13183505,Final,2005,2005
0.01,320,320,Guatemala,2422,2416,6,1,1,Guatemala,6905884,6584157,13490041,Final,2006,2006
0.03,320,320,Guatemala,5865,5844,21,4,1,Guatemala,7062183,6735446,13797629,Final,2007,2007
0,320,320,Guatemala,3227,3224,3,0,1,Guatemala,7218787,6887900,14106687,Final,2008,2008
0.19,320,320,Guatemala,10200,9962,238,28,1,Guatemala,7376315,7041718,14418033,Final,2009,2009
0.28,320,320,Guatemala,16842,16639,203,41,1,Guatemala,7535224,7197037,14732261,Final,2010,2010
0.06,320,320,Guatemala,2553,2541,12,9,1,Guatemala,7695559,7353721,15049280,Final,2011,2011
0.11,320,320,Guatemala,9331,9288,43,17,1,Guatemala,7857162,7511597,15368759,Final,2012,2012
0.05,320,320,Guatemala,11703,11670,33,8,1,Guatemala,8020052,7670741,15690793,Final,2013,2013
0.08,320,320,Guatemala,16960,-440960,457920,13,1,Guatemala,8184218,7831276,16015494,Preliminar,2014,2014
0.08,320,320,Guatemala,19791,19675,116,13,1,Guatemala,8184218,7831276,16015494,Final,2014,2014
0.06,320,320,Guatemala,18058,18008,50,9,1,Guatemala,8349629,7993268,16342897,Preliminar,2015,2015
0.01,320,320,Guatemala,8844,8797,47,1,1,Guatemala,8516275,8156681,16672956,Preliminar,2016,2016
0.08,320,320,Guatemala,4116,4045,71,14,1,Guatemala,8684106,8321391,17005497,Preliminar,2017,2017
0,328,328,Guyana,0,0,0,0,1,Guyana,397758,388856,786614,Final,1980,1980
0,328,328,Guyana,0,0,0,0,1,Guyana,398863,388865,787728,Final,1981,1981
0,328,328,Guyana,0,0,0,0,1,Guyana,397957,387509,785466,Final,1982,1982
0,328,328,Guyana,0,0,0,0,1,Guyana,395441,384926,780367,Final,1983,1983
0,328,328,Guyana,0,0,0,0,1,Guyana,391956,381346,773302,Final,1984,1984
0,328,328,Guyana,0,0,0,0,1,Guyana,388030,377013,765043,Final,1985,1985
0,328,328,Guyana,0,0,0,0,1,Guyana,383698,371900,755598,Final,1986,1986
0,328,328,Guyana,0,0,0,0,1,Guyana,378979,366170,745149,Final,1987,1987
0,328,328,Guyana,0,0,0,0,1,Guyana,374378,360494,734872,Final,1988,1988
0,328,328,Guyana,0,0,0,0,1,Guyana,370507,355730,726237,Final,1989,1989
0,328,328,Guyana,0,0,0,0,1,Guyana,367793,352489,720282,Final,1990,1990
0,328,328,Guyana,0,0,0,0,1,Guyana,366498,351004,717502,Final,1991,1991
0,328,328,Guyana,0,0,0,0,1,Guyana,366510,351111,717621,Final,1992,1992
0,328,328,Guyana,0,0,0,0,1,Guyana,367398,352512,719910,Final,1993,1993
0,328,328,Guyana,0,0,0,0,1,Guyana,368513,354717,723230,Final,1994,1994
0,328,328,Guyana,0,0,0,0,1,Guyana,369378,357317,726695,Final,1995,1995
0,328,328,Guyana,0,0,0,0,1,Guyana,369855,360338,730193,Final,1996,1996
0,328,328,Guyana,0,0,0,0,1,Guyana,370082,363772,733854,Final,1997,1997
0,328,328,Guyana,42,42,0,0,1,Guyana,370187,367129,737316,Final,1998,1998
0,328,328,Guyana,0,0,0,0,1,Guyana,370396,369793,740189,Final,1999,1999
0,328,328,Guyana,19,19,0,0,1,Guyana,370863,371355,742218,Final,2000,2000
0,328,328,Guyana,60,60,0,0,1,Guyana,371617,371546,743163,Final,2001,2001
0,328,328,Guyana,200,198,2,0,1,Guyana,372561,370546,743107,Final,2002,2002
0,328,328,Guyana,33,33,0,0,1,Guyana,373585,368952,742537,Final,2003,2003
0,328,328,Guyana,47,47,0,0,1,Guyana,374528,367634,742162,Final,2004,2004
0,328,328,Guyana,178,178,0,0,1,Guyana,375283,367212,742495,Final,2005,2005
0,328,328,Guyana,118,118,0,0,1,Guyana,375810,367895,743705,Final,2006,2006
0,328,328,Guyana,200,199,1,0,1,Guyana,376159,369479,745638,Final,2007,2007
0,328,328,Guyana,324,324,0,0,1,Guyana,376418,371678,748096,Final,2008,2008
0.13,328,328,Guyana,993,992,1,1,1,Guyana,376717,374032,750749,Final,2009,2009
0.13,328,328,Guyana,1467,1466,1,1,1,Guyana,377154,376208,753362,Final,2010,2010
0,328,328,Guyana,1093,1093,0,0,1,Guyana,377749,378134,755883,Final,2011,2011
0,328,328,Guyana,2189,2169,20,0,1,Guyana,378483,379927,758410,Final,2012,2012
0,328,328,Guyana,1120,1120,0,0,1,Guyana,379366,381667,761033,Final,2013,2013
0,328,328,Guyana,822,822,0,0,1,Guyana,380401,383492,763893,Final,2014,2014
0,328,328,Guyana,863,863,0,0,1,Guyana,380401,383492,763893,Preliminar,2014,2014
0,328,328,Guyana,388,388,0,0,1,Guyana,381586,385499,767085,Preliminar,2015,2015
0,328,328,Guyana,303,303,0,0,1,Guyana,382924,387686,770610,Preliminar,2016,2016
0,328,328,Guyana,5,5,0,0,1,Guyana,384410,389997,774407,Preliminar,2017,2017
0,328,328,Guyana,9,9,0,0,1,Guyana,386014,392406,778420,Preliminar,2018,2018
0,332,332,Haiti,255,255,0,0,1,Haití,2891525,2797307,5688832,Final,1980,1980
0,332,332,Haiti,44,44,0,0,1,Haití,2957134,2861539,5818673,Final,1981,1981
0,332,332,Haiti,211,211,0,0,1,Haití,3026083,2929182,5955265,Final,1982,1982
0,332,332,Haiti,483,483,0,0,1,Haití,3097383,2999307,6096690,Final,1983,1983
0,332,332,Haiti,328,328,0,0,1,Haití,3169681,3070649,6240330,Final,1984,1984
0,332,332,Haiti,20,20,0,0,1,Haití,3241957,3142239,6384196,Final,1985,1985
0,332,332,Haiti,0,0,0,0,1,Haití,3313824,3213721,6527545,Final,1986,1986
0,332,332,Haiti,0,0,0,0,1,Haití,3385402,3285164,6670566,Final,1987,1987
0,332,332,Haiti,0,0,0,0,1,Haití,3456796,3356548,6813344,Final,1988,1988
0,332,332,Haiti,0,0,0,0,1,Haití,3528304,3427997,6956301,Final,1989,1989
0,332,332,Haiti,0,0,0,0,1,Haití,3600136,3499597,7099733,Final,1990,1990
0,332,332,Haiti,0,0,0,0,1,Haití,3672193,3571198,7243391,Final,1991,1991
0,332,332,Haiti,0,0,0,0,1,Haití,3744306,3642668,7386974,Final,1992,1992
0,332,332,Haiti,0,0,0,0,1,Haití,3816552,3714151,7530703,Final,1993,1993
0,332,332,Haiti,0,0,0,0,1,Haití,3889042,3785869,7674911,Final,1994,1994
0,332,332,Haiti,0,0,0,0,1,Haití,3961842,3857964,7819806,Final,1995,1995
0,332,332,Haiti,0,0,0,0,1,Haití,4035024,3930524,7965548,Final,1996,1996
0,332,332,Haiti,0,0,0,0,1,Haití,4108512,4003442,8111954,Final,1997,1997
0,332,332,Haiti,0,0,0,0,1,Haití,4182041,4076443,8258484,Final,1998,1998
0,332,332,Haiti,0,0,0,0,1,Haití,4255251,4149145,8404396,Final,1999,1999
0,332,332,Haiti,0,0,0,0,1,Haití,4327908,4221294,8549202,Final,2000,2000
0,332,332,Haiti,0,0,0,0,1,Haití,4399840,4292724,8692564,Final,2001,2001
0,332,332,Haiti,0,0,0,0,1,Haití,4471173,4363566,8834739,Final,2002,2002
0,332,332,Haiti,0,0,0,0,1,Haití,4542336,4434219,8976555,Final,2003,2003
0,332,332,Haiti,0,0,0,0,1,Haití,4613931,4505251,9119182,Final,2004,2004
0,332,332,Haiti,0,0,0,0,1,Haití,4686363,4577046,9263409,Final,2005,2005
0,332,332,Haiti,,0,0,0,1,Haití,4759777,4649702,9409479,Final,2006,2006
0,332,332,Haiti,,0,0,0,1,Haití,4833952,4723006,9556958,Final,2007,2007
0,332,332,Haiti,,0,0,0,1,Haití,4908486,4796644,9705130,Final,2008,2008
0,332,332,Haiti,,0,0,0,1,Haití,4982795,4870158,9852953,Final,2009,2009
0,332,332,Haiti,,0,0,0,1,Haití,5056438,4943179,9999617,Final,2010,2010
0,332,332,Haiti,,0,0,0,1,Haití,5129271,5015619,10144890,Final,2011,2011
0,332,332,Haiti,240,240,0,0,1,Haití,5201361,5087467,10288828,Final,2012,2012
0,332,332,Haiti,0,0,0,0,1,Haití,5272730,5158519,10431249,Final,2013,2013
0,332,332,Haiti,0,0,0,0,1,Haití,5343472,5228557,10572029,Final,2014,2014
0,332,332,Haiti,130,130,0,0,1,Haití,5413645,5297422,10711067,Preliminar,2015,2015
0,340,340,Honduras,2078,2078,0,0,1,Honduras,1810049,1825813,3635862,Final,1980,1980
0,340,340,Honduras,1612,1612,0,0,1,Honduras,1867528,1883315,3750843,Final,1981,1981
0,340,340,Honduras,1217,1217,0,0,1,Honduras,1926333,1941963,3868296,Final,1982,1982
0,340,340,Honduras,729,729,0,0,1,Honduras,1986506,2001865,3988371,Final,1983,1983
0,340,340,Honduras,378,378,0,0,1,Honduras,2048147,2063222,4111369,Final,1984,1984
0,340,340,Honduras,307,307,0,0,1,Honduras,2111295,2126141,4237436,Final,1985,1985
0,340,340,Honduras,569,569,0,0,1,Honduras,2175852,2190549,4366401,Final,1986,1986
0,340,340,Honduras,261,261,0,0,1,Honduras,2241642,2256233,4497875,Final,1987,1987
0,340,340,Honduras,844,844,0,0,1,Honduras,2308517,2322974,4631491,Final,1988,1988
0,340,340,Honduras,2507,2507,0,0,1,Honduras,2376304,2390498,4766802,Final,1989,1989
0,340,340,Honduras,1700,1700,0,0,1,Honduras,2444818,2458545,4903363,Final,1990,1990
0.02,340,340,Honduras,5303,5287,16,1,1,Honduras,2514000,2527050,5041050,Final,1991,1991
0,340,340,Honduras,2114,2114,0,0,1,Honduras,2583683,2595874,5179557,Final,1992,1992
0,340,340,Honduras,2847,2847,0,0,1,Honduras,2653438,2664604,5318042,Final,1993,1993
0,340,340,Honduras,3055,3055,0,0,1,Honduras,2722739,2732742,5455481,Final,1994,1994
0.05,340,340,Honduras,27560,27545,15,3,1,Honduras,2791202,2799934,5591136,Final,1995,1995
0,340,340,Honduras,5047,5047,0,0,1,Honduras,2858619,2865968,5724587,Final,1996,1996
0.02,340,340,Honduras,11861,11849,12,1,1,Honduras,2925034,2930912,5855946,Final,1997,1997
0.07,340,340,Honduras,22200,22182,18,4,1,Honduras,2990634,2995041,5985675,Final,1998,1998
0.11,340,340,Honduras,17766,17697,69,7,1,Honduras,3055741,3058793,6114534,Final,1999,1999
0.16,340,340,Honduras,13328,13014,314,10,1,Honduras,3120591,3122489,6243080,Final,2000,2000
0,340,340,Honduras,8646,8215,431,0,1,Honduras,3185164,3186140,6371304,Final,2001,2001
0.26,340,340,Honduras,31406,30543,863,17,1,Honduras,3249365,3249636,6499001,Final,2002,2002
0.17,340,340,Honduras,16101,15643,458,11,1,Honduras,3313278,3313026,6626304,Final,2003,2003
0.03,340,340,Honduras,17626,15281,2345,2,1,Honduras,3376999,3376353,6753352,Final,2004,2004
0.09,340,340,Honduras,17048,15253,1795,6,1,Honduras,3440569,3439612,6880181,Final,2005,2005
0,340,340,Honduras,7800,7164,636,0,1,Honduras,3504111,3502918,7007029,Final,2006,2006
0.22,340,340,Honduras,29328,25148,4180,16,1,Honduras,3567545,3566192,7133737,Final,2007,2007
0.12,340,340,Honduras,16460,13979,2481,9,1,Honduras,3630469,3629001,7259470,Final,2008,2008
0.19,340,340,Honduras,14528,13765,763,14,1,Honduras,3692338,3690760,7383098,Final,2009,2009
1.11,340,340,Honduras,63546,60278,3268,83,1,Honduras,3752793,3751082,7503875,Final,2010,2010
0,340,340,Honduras,7412,6527,885,0,1,Honduras,3811650,3809764,7621414,Final,2011,2011
0.05,340,340,Honduras,15554,12824,2730,4,1,Honduras,3869121,3867010,7736131,Final,2012,2012
0.37,340,340,Honduras,39201,34803,4398,29,1,Honduras,3925725,3923334,7849059,Final,2013,2013
0.06,340,340,Honduras,42753,40444,2309,5,1,Honduras,3982206,3979474,7961680,Preliminar,2014,2014
0.06,340,340,Honduras,43456,41184,2272,5,1,Honduras,3982206,3979474,7961680,Final,2014,2014
0.06,340,340,Honduras,44834,43772,1062,5,1,Honduras,4039098,4035962,8075060,Preliminar,2015,2015
0.04,340,340,Honduras,22961,22648,313,3,1,Honduras,4096556,4092945,8189501,Preliminar,2016,2016
0,340,340,Honduras,5217,5091,126,0,1,Honduras,4154420,4150257,8304677,Preliminar,2017,2017
0,340,340,Honduras,1006,941,65,0,1,Honduras,4212531,4207737,8420268,Preliminar,2018,2018
0,388,388,Jamaica,9,9,0,0,1,Jamaica,1082556,1059882,2142438,Final,1980,1980
0,388,388,Jamaica,47,47,0,0,1,Jamaica,1097365,1078269,2175634,Final,1981,1981
0,388,388,Jamaica,21,21,0,0,1,Jamaica,1114012,1098388,2212400,Final,1982,1982
0,388,388,Jamaica,26,26,0,0,1,Jamaica,1131361,1118529,2249890,Final,1983,1983
0,388,388,Jamaica,12,12,0,0,1,Jamaica,1147785,1136333,2284118,Final,1984,1984
0,388,388,Jamaica,3,3,0,0,1,Jamaica,1162137,1150200,2312337,Final,1985,1985
0,388,388,Jamaica,3,3,0,0,1,Jamaica,1174015,1159412,2333427,Final,1986,1986
0,388,388,Jamaica,3,3,0,0,1,Jamaica,1183843,1164729,2348572,Final,1987,1987
0,388,388,Jamaica,6,6,0,0,1,Jamaica,1192309,1167850,2360159,Final,1988,1988
0,388,388,Jamaica,32,32,0,0,1,Jamaica,1200468,1171245,2371713,Final,1989,1989
0,388,388,Jamaica,9,9,0,0,1,Jamaica,1209095,1176711,2385806,Final,1990,1990
0,388,388,Jamaica,5,5,0,0,1,Jamaica,1218367,1184715,2403082,Final,1991,1991
0,388,388,Jamaica,296,296,0,0,1,Jamaica,1228055,1194728,2422783,Final,1992,1992
0,388,388,Jamaica,0,0,0,0,1,Jamaica,1238052,1206336,2444388,Final,1993,1993
0,388,388,Jamaica,0,0,0,0,1,Jamaica,1248130,1218773,2466903,Final,1994,1994
0.16,388,388,Jamaica,1776,1668,108,4,1,Jamaica,1258120,1231420,2489540,Final,1995,1995
0,388,388,Jamaica,46,46,0,0,1,Jamaica,1267998,1244342,2512340,Final,1996,1996
0,388,388,Jamaica,16,1,15,0,1,Jamaica,1277827,1257616,2535443,Final,1997,1997
0,388,388,Jamaica,1509,1467,42,0,1,Jamaica,1287614,1270627,2558241,Final,1998,1998
0,388,388,Jamaica,24,24,0,0,1,Jamaica,1297377,1282596,2579973,Final,1999,1999
0,388,388,Jamaica,25,25,0,0,1,Jamaica,1307103,1292992,2600095,Final,2000,2000
0,388,388,Jamaica,39,39,0,0,1,Jamaica,1316828,1301497,2618325,Final,2001,2001
0,388,388,Jamaica,90,90,0,0,1,Jamaica,1326472,1308307,2634779,Final,2002,2002
0,388,388,Jamaica,52,52,0,0,1,Jamaica,1335774,1314051,2649825,Final,2003,2003
0,388,388,Jamaica,9,9,0,0,1,Jamaica,1344390,1319659,2664049,Final,2004,2004
0,388,388,Jamaica,46,46,0,0,1,Jamaica,1352090,1325798,2677888,Final,2005,2005
0,388,388,Jamaica,79,79,0,0,1,Jamaica,1358772,1332672,2691444,Final,2006,2006
0,388,388,Jamaica,1448,1448,0,0,1,Jamaica,1364542,1340064,2704606,Final,2007,2007
0,388,388,Jamaica,357,355,2,0,1,Jamaica,1369630,1347714,2717344,Final,2008,2008
0,388,388,Jamaica,70,70,0,0,1,Jamaica,1374378,1355197,2729575,Final,2009,2009
0.55,388,388,Jamaica,2887,2729,158,15,1,Jamaica,1379048,1362205,2741253,Final,2010,2010
0,388,388,Jamaica,404,400,4,0,1,Jamaica,1383684,1368674,2752358,Final,2011,2011
0.36,388,388,Jamaica,4670,4643,27,10,1,Jamaica,1388250,1374715,2762965,Final,2012,2012
0.14,388,388,Jamaica,861,846,15,4,1,Jamaica,1392827,1380388,2773215,Final,2013,2013
0,388,388,Jamaica,880,880,0,0,1,Jamaica,1397496,1385805,2783301,Final,2014,2014
0,388,388,Jamaica,880,880,0,0,1,Jamaica,1397496,1385805,2783301,Preliminar,2014,2014
0,388,388,Jamaica,88,88,0,0,1,Jamaica,1402296,1391039,2793335,Preliminar,2015,2015
0,388,388,Jamaica,2269,2266,3,0,1,Jamaica,1407279,1396083,2803362,Preliminar,2016,2016
0,388,388,Jamaica,70,70,0,0,1,Jamaica,1412407,1400878,2813285,Preliminar,2017,2017
0,474,474,Martinique,0,0,0,0,1,Martinica,167675,157784,325459,Final,1980,1980
0,474,474,Martinique,0,0,0,0,1,Martinica,168484,158516,327000,Final,1981,1981
0,474,474,Martinique,0,0,0,0,1,Martinica,169810,159639,329449,Final,1982,1982
0,474,474,Martinique,0,0,0,0,1,Martinica,171534,161076,332610,Final,1983,1983
0,474,474,Martinique,0,0,0,0,1,Martinica,173464,162709,336173,Final,1984,1984
0,474,474,Martinique,0,0,0,0,1,Martinica,175449,164437,339886,Final,1985,1985
0,474,474,Martinique,0,0,0,0,1,Martinica,177484,166263,343747,Final,1986,1986
0,474,474,Martinique,0,0,0,0,1,Martinica,179592,168176,347768,Final,1987,1987
0,474,474,Martinique,97,97,0,0,1,Martinica,181681,170042,351723,Final,1988,1988
0,474,474,Martinique,16,16,0,0,1,Martinica,183648,171698,355346,Final,1989,1989
0,474,474,Martinique,4,4,0,0,1,Martinica,185425,173033,358458,Final,1990,1990
0,474,474,Martinique,0,0,0,0,1,Martinica,186935,173968,360903,Final,1991,1991
0,474,474,Martinique,38,38,0,0,1,Martinica,188212,174550,362762,Final,1992,1992
0,474,474,Martinique,0,0,0,0,1,Martinica,189437,174945,364382,Final,1993,1993
0,474,474,Martinique,0,0,0,0,1,Martinica,190866,175393,366259,Final,1994,1994
0.27,474,474,Martinique,516,513,3,1,1,Martinica,192672,176064,368736,Final,1995,1995
0,474,474,Martinique,416,402,14,0,1,Martinica,194919,177005,371924,Final,1996,1996
0.8,474,474,Martinique,235,235,0,3,1,Martinica,197510,178147,375657,Final,1997,1997
0,474,474,Martinique,44,44,0,0,1,Martinica,200260,179407,379667,Final,1998,1998
0,474,474,Martinique,268,268,0,0,1,Martinica,202900,180655,383555,Final,1999,1999
0,474,474,Martinique,171,171,0,0,1,Martinica,205231,181787,387018,Final,2000,2000
1.03,474,474,Martinique,4468,4465,3,4,1,Martinica,207210,182805,390015,Final,2001,2001
0,474,474,Martinique,392,392,0,0,1,Martinica,208880,183721,392601,Final,2002,2002
0,474,474,Martinique,791,791,0,0,1,Martinica,210226,184459,394685,Final,2003,2003
0,474,474,Martinique,0,0,0,0,1,Martinica,211256,184926,396182,Final,2004,2004
1.01,474,474,Martinique,6080,6077,3,4,1,Martinica,211989,185067,397056,Final,2005,2005
0.25,474,474,Martinique,4085,4084,1,1,1,Martinica,212390,184834,397224,Final,2006,2006
1.01,474,474,Martinique,4918,4754,164,4,1,Martinica,212480,184268,396748,Final,2007,2007
0,474,474,Martinique,586,586,0,0,1,Martinica,212402,183518,395920,Final,2008,2008
0.25,474,474,Martinique,1377,1376,1,1,1,Martinica,212345,182793,395138,Final,2009,2009
3.55,474,474,Martinique,36579,36058,521,14,1,Martinica,212448,182242,394690,Final,2010,2010
0,474,474,Martinique,275,275,0,0,1,Martinica,212773,181925,394698,Final,2011,2011
0,474,474,Martinique,1511,1511,0,0,1,Martinica,213282,181798,395080,Final,2012,2012
0,474,474,Martinique,7040,6926,114,0,1,Martinica,213884,181778,395662,Final,2013,2013
0.5,474,474,Martinique,1680,1669,11,2,1,Martinica,214440,181736,396176,Final,2014,2014
0.5,474,474,Martinique,1680,1669,11,2,1,Martinica,214440,181736,396176,Preliminar,2014,2014
0,474,474,Martinique,207,207,0,0,1,Martinica,214847,181578,396425,Preliminar,2015,2015
0,474,474,Martinique,158,158,0,0,1,Martinica,215082,181282,396364,Preliminar,2016,2016
0,474,474,Martinique,113,113,0,0,1,Martinica,215185,180886,396071,Preliminar,2017,2017
0,474,474,Martinique,73,73,0,0,1,Martinica,215198,180431,395629,Preliminar,2018,2018
0,484,484,Mexico,51046,51046,0,0,1,México,34753944,34577030,69330974,Final,1980,1980
0,484,484,Mexico,17046,17046,0,0,1,México,35574912,35375829,70950741,Final,1981,1981
0,484,484,Mexico,32640,32640,0,0,1,México,36388174,36159821,72547995,Final,1982,1982
0,484,484,Mexico,19028,19028,0,0,1,México,37197622,36935755,74133377,Final,1983,1983
0.01,484,484,Mexico,27637,27629,8,4,1,México,38008362,37712848,75721210,Final,1984,1984
0,484,484,Mexico,13688,13688,0,0,1,México,38824519,38498124,77322643,Final,1985,1985
0,484,484,Mexico,19520,19520,0,0,1,México,39646223,39293218,78939441,Final,1986,1986
0,484,484,Mexico,13371,13371,0,0,1,México,40473702,40097365,80571067,Final,1987,1987
0,484,484,Mexico,10526,10526,0,1,1,México,41311056,40912097,82223153,Final,1988,1988
0,484,484,Mexico,7116,7112,4,1,1,México,42163170,41738473,83901643,Final,1989,1989
0,484,484,Mexico,14485,14485,0,0,1,México,43032720,42576684,85609404,Final,1990,1990
0,484,484,Mexico,5863,5861,2,0,1,México,43920490,43426718,87347208,Final,1991,1991
0,484,484,Mexico,11348,11348,0,0,1,México,44823094,44286949,89110043,Final,1992,1992
0,484,484,Mexico,2899,2899,0,0,1,México,45733536,45153561,90887097,Final,1993,1993
0.01,484,484,Mexico,6770,6770,0,7,1,México,46642234,46021430,92663664,Final,1994,1994
0.03,484,484,Mexico,36029,35490,539,30,1,México,47541129,46885817,94426946,Final,1995,1995
0.05,484,484,Mexico,35082,33626,1456,44,1,México,48432198,47749512,96181710,Final,1996,1996
0.04,484,484,Mexico,52561,51581,980,37,1,México,49314700,48611125,97925825,Final,1997,1997
0.01,484,484,Mexico,23267,22895,372,14,1,México,50175126,49457173,99632299,Final,1998,1998
0,484,484,Mexico,14655,14435,220,0,1,México,50996393,50270177,101266570,Final,1999,1999
0,484,484,Mexico,21665,21615,50,0,1,México,51768729,51039861,102808590,Final,2000,2000
0,484,484,Mexico,6019,5828,191,0,1,México,52482626,51756937,104239563,Final,2001,2001
0.01,484,484,Mexico,8415,6986,1429,6,1,México,53147664,52430633,105578297,Final,2002,2002
0,484,484,Mexico,3599,2180,1419,0,1,México,53796592,53091826,106888418,Final,2003,2003
0.01,484,484,Mexico,6243,4284,1959,13,1,México,54474600,53783222,108257822,Final,2004,2004
0,484,484,Mexico,12607,8352,4255,0,1,México,55213353,54534553,109747906,Final,2005,2005
0,484,484,Mexico,22810,18333,4477,0,1,México,56025292,55357565,111382857,Final,2006,2006
0.01,484,484,Mexico,40539,32642,7897,10,1,México,56898769,56240605,113139374,Final,2007,2007
0.02,484,484,Mexico,25040,18926,6114,24,1,México,57811648,57161173,114972821,Final,2008,2008
0.08,484,484,Mexico,238389,227015,11374,96,1,México,58730220,58085392,116815612,Final,2009,2009
0.02,484,484,Mexico,51635,45299,6336,20,1,México,59629425,58988117,118617542,Final,2010,2010
0.03,484,484,Mexico,63628,59338,4290,36,1,México,60502787,59862484,120365271,Final,2011,2011
0.14,484,484,Mexico,165749,148043,17706,170,1,México,61356422,60714541,122070963,Final,2012,2012
0.16,484,484,Mexico,231498,212831,18667,192,1,México,62192738,61547371,123740109,Final,2013,2013
0.03,484,484,Mexico,124943,116275,8668,39,1,México,63017797,62368036,125385833,Preliminar,2014,2014
0.06,484,484,Mexico,124943,116296,8647,76,1,México,63017797,62368036,125385833,Final,2014,2014
0.03,484,484,Mexico,219593,214129,5464,42,1,México,63835777,63181447,127017224,Preliminar,2015,2015
0.03,484,484,Mexico,130069,129263,806,34,1,México,64645419,63986585,128632004,Final,2016,2016
0.03,484,484,Mexico,89893,89518,375,34,1,México,65443130,64779685,130222815,Preliminar,2017,2017
0,484,484,Mexico,4458,4426,32,0,1,México,66228300,65559971,131788271,Preliminar,2018,2018
0,500,500,Montserrat,0,0,0,0,1,Montserrat,5332,5274,10606,Final,1991,1991
0,500,500,Montserrat,0,0,0,0,1,Montserrat,5272,5223,10495,Final,1992,1992
0,500,500,Montserrat,0,0,0,0,1,Montserrat,5219,5187,10406,Final,1993,1993
0,500,500,Montserrat,0,0,0,0,1,Montserrat,5178,5158,10336,Final,1994,1994
0,500,500,Montserrat,75,75,0,0,1,Montserrat,5141,5127,10268,Final,1995,1995
0,500,500,Montserrat,3,3,0,0,1,Montserrat,3960,3987,7947,Final,1996,1996
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2947,3003,5950,Final,1997,1997
0,500,500,Montserrat,0,0,0,0,1,Montserrat,1652,1729,3381,Final,1998,1998
0,500,500,Montserrat,0,0,0,0,1,Montserrat,1647,1731,3378,Final,1999,1999
0,500,500,Montserrat,9,9,0,0,1,Montserrat,1942,2009,3951,Final,2000,2000
0,500,500,Montserrat,1,1,0,0,1,Montserrat,2095,2144,4239,Final,2001,2001
0,500,500,Montserrat,1,1,0,0,1,Montserrat,2387,2423,4810,Final,2002,2002
0,500,500,Montserrat,1,1,0,0,1,Montserrat,2217,2274,4491,Final,2003,2003
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2447,2516,4963,Final,2004,2004
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2238,2292,4530,Final,2005,2005
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2293,2332,4625,Final,2006,2006
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2238,2274,4512,Final,2007,2007
0,500,500,Montserrat,2,2,0,0,1,Montserrat,2526,2556,5082,Final,2008,2008
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2539,2559,5098,Final,2009,2009
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2553,2565,5118,Final,2010,2010
0,500,500,Montserrat,3,3,0,0,1,Montserrat,2567,2573,5140,Final,2011,2011
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2581,2583,5164,Final,2012,2012
0,500,500,Montserrat,6,6,0,0,1,Montserrat,2595,2594,5189,Final,2013,2013
0,500,500,Montserrat,16,16,0,0,1,Montserrat,2609,2606,5215,Final,2014,2014
0,500,500,Montserrat,17,17,0,0,1,Montserrat,2609,2606,5215,Preliminar,2014,2014
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2623,2618,5241,Preliminar,2015,2015
0,500,500,Montserrat,25,25,0,0,1,Montserrat,2637,2630,5267,Preliminar,2016,2016
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2650,2642,5292,Preliminar,2017,2017
0,500,500,Montserrat,0,0,0,0,1,Montserrat,2662,2653,5315,Preliminar,2018,2018
